"","codprov","depto","coddepto","circuito","mesa","electores","blancos","nulos","0060","0064","0181","0185","0186","0188","0501","0505","0542","0543"
"2489","23","Cruz Alta","012","0156 ","2489",340,4,3,1,6,23,4,4,1,183,9,7,39
"2490","23","Cruz Alta","012","0156 ","2490",340,8,2,4,8,25,2,2,0,177,14,6,41
"2491","23","Cruz Alta","012","0156 ","2491",341,6,0,2,2,16,2,6,2,188,9,12,30
"2492","23","Cruz Alta","012","0156 ","2492",339,5,0,1,6,21,2,3,0,225,3,5,17
"2493","23","Cruz Alta","012","0156 ","2493",340,5,2,4,4,11,3,0,0,230,7,4,19
"2494","23","Cruz Alta","012","0156 ","2494",340,10,7,4,5,23,2,5,0,178,7,5,31
"2495","23","Cruz Alta","012","0156 ","2495",341,3,4,1,2,18,4,8,1,189,9,13,32
"2496","23","Cruz Alta","012","0156 ","2496",338,3,4,6,7,16,2,1,1,180,6,4,40
"2497","23","Cruz Alta","012","0156 ","2497",340,3,0,18,6,17,1,3,2,189,6,7,42
"2498","23","Cruz Alta","012","0156 ","2498",340,4,3,5,4,21,10,3,1,183,13,11,20
"2499","23","Cruz Alta","012","0156 ","2499",340,6,6,1,3,23,3,1,1,199,4,5,34
"2500","23","Cruz Alta","012","0156 ","2500",340,4,2,4,6,21,3,5,0,197,10,8,39
"2501","23","Cruz Alta","012","0156 ","2501",340,3,0,2,7,20,4,4,0,190,8,6,36
"2502","23","Cruz Alta","012","0157 ","2502",341,5,2,3,10,9,2,1,0,170,14,11,46
"2503","23","Cruz Alta","012","0157 ","2503",341,6,6,4,12,6,3,2,1,167,15,9,40
"2504","23","Cruz Alta","012","0157 ","2504",341,4,4,4,11,14,0,3,1,186,12,7,39
"2505","23","Cruz Alta","012","0157 ","2505",341,2,2,6,7,16,6,2,1,173,19,12,32
"2506","23","Cruz Alta","012","0157 ","2506",341,3,0,2,13,16,5,3,0,181,22,7,33
"2507","23","Cruz Alta","012","0157 ","2507",342,3,2,3,18,27,3,6,0,168,17,4,32
"2508","23","Cruz Alta","012","0157 ","2508",342,5,4,6,7,11,2,0,2,186,17,18,38
"2509","23","Cruz Alta","012","0157 ","2509",341,5,2,4,12,16,6,4,0,186,8,11,34
"2510","23","Cruz Alta","012","0157 ","2510",341,4,3,4,7,22,10,6,0,173,18,13,38
"2511","23","Cruz Alta","012","0157 ","2511",340,1,2,7,21,22,1,2,0,150,15,11,42
"2512","23","Cruz Alta","012","0157 ","2512",340,6,3,3,14,9,6,4,2,194,4,4,43
"2513","23","Cruz Alta","012","0157 ","2513",340,2,3,4,3,17,4,4,2,8,0,189,43
"2514","23","Cruz Alta","012","0157 ","2514",339,6,3,4,8,18,1,6,2,177,0,12,41
"2515","23","Cruz Alta","012","0157 ","2515",340,3,0,5,6,15,1,2,1,211,13,11,21
"2516","23","Cruz Alta","012","0157 ","2516",340,4,0,3,9,20,5,1,0,188,11,8,32
"2517","23","Cruz Alta","012","0157 ","2517",340,4,4,1,11,19,5,1,2,171,19,11,40
"2518","23","Cruz Alta","012","0157 ","2518",339,4,1,8,12,22,3,1,2,191,0,12,19
"2519","23","Cruz Alta","012","0157 ","2519",341,6,9,3,7,12,6,4,3,177,12,5,38
"2520","23","Cruz Alta","012","0157 ","2520",340,8,0,4,10,16,7,2,3,176,0,12,50
"2521","23","Cruz Alta","012","0158 ","2521",333,5,0,1,13,21,7,2,3,0,1,10,0
"2522","23","Cruz Alta","012","0158 ","2522",333,4,3,8,14,12,2,7,2,165,9,15,38
"2523","23","Cruz Alta","012","0158 ","2523",332,1,2,5,8,17,4,1,1,175,6,16,47
"2524","23","Cruz Alta","012","0158 ","2524",332,3,5,12,15,22,9,5,1,151,9,21,26
"2525","23","Cruz Alta","012","0158 ","2525",332,4,1,5,8,18,1,7,1,167,5,30,39
"2526","23","Cruz Alta","012","0158 ","2526",332,4,3,6,15,18,2,7,2,160,2,27,41
"2527","23","Cruz Alta","012","0158 ","2527",333,6,0,6,16,24,5,7,2,149,6,13,35
"2528","23","Cruz Alta","012","0158 ","2528",331,264,6,9,14,17,0,5,1,144,6,17,40
"2529","23","Cruz Alta","012","0158 ","2529",333,8,1,2,12,24,3,0,3,162,12,21,45
"2530","23","Cruz Alta","012","0158 ","2530",332,7,2,6,11,10,6,1,2,157,4,30,47
"2531","23","Cruz Alta","012","0158 ","2531",331,7,4,11,7,5,0,1,3,163,9,18,33
"2532","23","Cruz Alta","012","0158 ","2532",332,4,2,4,10,14,0,4,7,179,2,15,29
"2533","23","Cruz Alta","012","0158 ","2533",332,2,9,9,16,20,4,6,0,151,9,19,43
"2534","23","Cruz Alta","012","0158 ","2534",332,5,4,7,8,15,6,2,1,170,6,20,42
"2535","23","Cruz Alta","012","0158 ","2535",332,5,2,6,16,18,2,3,1,160,6,18,50
"2536","23","Cruz Alta","012","0158 ","2536",332,4,2,5,11,19,4,2,3,148,5,13,69
"2537","23","Cruz Alta","012","0159 ","2537",350,4,4,60,3,6,3,1,1,147,5,24,17
"2538","23","Cruz Alta","012","0159 ","2538",350,3,3,60,1,6,4,2,1,168,0,21,23
"2539","23","Cruz Alta","012","0160 ","2539",291,4,4,2,5,19,2,1,2,122,9,12,27
"2540","23","Cruz Alta","012","0160 ","2540",290,4,2,3,5,19,3,5,3,127,5,9,21
"2541","23","Cruz Alta","012","0160 ","2541",290,5,2,0,6,14,3,8,2,144,5,10,24
"2542","23","Cruz Alta","012","0160 ","2542",290,5,7,2,2,14,2,10,1,134,4,7,20
"2543","23","Cruz Alta","012","0160 ","2543",290,4,3,3,18,18,2,2,0,107,7,12,32
"2544","23","Cruz Alta","012","0161 ","2544",343,5,3,5,8,25,6,6,4,156,9,10,47
"2545","23","Cruz Alta","012","0161 ","2545",344,3,5,7,5,19,10,5,1,180,2,7,37
"2546","23","Cruz Alta","012","0161 ","2546",344,0,6,5,7,15,6,4,1,163,9,13,39
"2547","23","Cruz Alta","012","0161 ","2547",343,7,0,4,3,14,9,3,2,169,10,10,49
"2548","23","Cruz Alta","012","0161 ","2548",344,6,3,6,3,8,9,4,0,192,4,18,32
"2549","23","Cruz Alta","012","0161 ","2549",344,8,3,3,8,10,16,4,0,168,9,8,40
"2550","23","Cruz Alta","012","0161 ","2550",343,3,2,1,8,20,5,2,2,158,6,20,42
"2551","23","Cruz Alta","012","0161 ","2551",344,3,6,1,11,20,8,5,1,181,6,8,27
"2552","23","Cruz Alta","012","0161 ","2552",345,5,5,5,3,20,6,2,1,158,10,12,40
"2553","23","Cruz Alta","012","0161 ","2553",344,6,0,4,7,14,17,5,1,238,12,18,22
"2554","23","Cruz Alta","012","0161 ","2554",344,8,4,2,3,17,15,5,0,154,8,17,36
"2555","23","Cruz Alta","012","0161 ","2555",343,5,6,4,9,15,8,8,11,172,9,11,38
"2556","23","Cruz Alta","012","0161 ","2556",343,5,6,4,3,12,9,1,0,198,8,14,29
"2557","23","Cruz Alta","012","0161 ","2557",343,6,9,1,4,13,18,5,1,159,6,12,44
"2558","23","Cruz Alta","012","0161 ","2558",345,4,5,2,9,17,26,3,1,165,0,5,36
"2559","23","Cruz Alta","012","0161 ","2559",343,7,4,2,7,16,7,6,0,161,10,11,39
"2560","23","Cruz Alta","012","0161 ","2560",343,7,3,1,3,17,5,2,0,182,8,15,32
"2561","23","Cruz Alta","012","0161 ","2561",343,8,7,3,6,12,12,4,1,185,11,7,28
"2562","23","Cruz Alta","012","0162 ","2562",333,4,8,2,6,17,4,4,0,148,21,17,38
"2563","23","Cruz Alta","012","0162 ","2563",332,3,2,1,7,18,2,4,2,149,21,19,42
"2564","23","Cruz Alta","012","0162 ","2564",331,4,2,4,6,11,7,0,3,157,19,16,34
"2565","23","Cruz Alta","012","0163 ","2565",240,3,1,0,3,10,5,3,0,147,11,10,12
"2566","23","Cruz Alta","012","0163 ","2566",239,1,1,0,1,10,6,8,10,116,12,12,18
"2567","23","Cruz Alta","012","0163 ","2567",240,3,1,1,3,8,4,1,0,151,10,6,19
"2568","23","Cruz Alta","012","0164 ","2568",303,13,4,2,5,23,8,2,1,155,6,11,13
"2569","23","Cruz Alta","012","0164 ","2569",303,4,2,4,4,14,1,3,0,153,13,14,27
"2570","23","Cruz Alta","012","0164 ","2570",302,5,7,0,1,10,9,3,0,163,8,9,19
"2571","23","Cruz Alta","012","0165 ","2571",307,3,1,6,7,15,2,3,1,154,2,6,33
"2572","23","Cruz Alta","012","0166 ","2572",309,1,2,55,1,10,2,1,0,166,4,4,23
"2573","23","Cruz Alta","012","0166 ","2573",308,5,2,55,4,2,1,0,1,183,0,3,5
"2574","23","Cruz Alta","012","0166 ","2574",308,2,0,78,1,7,1,0,0,178,2,1,8
"2575","23","Cruz Alta","012","0167 ","2575",263,1,2,20,3,13,1,1,0,152,0,1,19
"2576","23","Cruz Alta","012","0168 ","2576",348,16,6,64,8,1,1,1,1,154,4,1,26
"2577","23","Cruz Alta","012","0168 ","2577",347,5,7,74,7,15,3,2,0,131,14,1,8
"2578","23","Cruz Alta","012","0168 ","2578",348,7,6,62,10,11,0,0,2,142,14,1,34
"2579","23","Cruz Alta","012","0168 ","2579",346,4,6,68,1,7,4,0,2,141,12,1,35
"2580","23","Cruz Alta","012","0168 ","2580",349,2,4,65,9,18,2,1,1,146,12,3,25
"2581","23","Cruz Alta","012","0168 ","2581",348,7,8,52,5,6,1,1,0,149,18,1,31
"2582","23","Cruz Alta","012","0168 ","2582",348,6,5,67,12,2,1,2,0,176,6,4,19
"2583","23","Cruz Alta","012","0168 ","2583",348,2,7,50,7,8,3,4,2,168,12,5,26
"2584","23","Cruz Alta","012","0168 ","2584",348,1,4,90,6,10,1,4,0,139,0,2,29
"2585","23","Cruz Alta","012","0168 ","2585",347,2,8,69,6,13,1,2,0,134,26,3,21
"2586","23","Cruz Alta","012","0168 ","2586",348,9,6,73,10,11,3,3,0,134,8,8,32
"2587","23","Cruz Alta","012","0168 ","2587",348,7,2,83,3,12,4,0,0,157,10,4,11
"2588","23","Cruz Alta","012","0168 ","2588",347,5,9,63,22,11,1,2,0,142,15,6,12
"2589","23","Cruz Alta","012","0168 ","2589",348,1,3,52,2,7,5,1,0,165,13,6,38
"2590","23","Cruz Alta","012","0168 ","2590",348,4,4,58,9,19,2,0,1,148,8,2,35
"2591","23","Cruz Alta","012","0168 ","2591",349,7,2,48,9,4,2,2,1,176,18,3,20
"2592","23","Cruz Alta","012","0168 ","2592",348,4,9,67,9,12,5,0,0,142,9,2,16
"2593","23","Cruz Alta","012","0168 ","2593",348,5,4,68,3,7,2,0,0,150,12,7,24
"2594","23","Cruz Alta","012","0168 ","2594",348,5,3,59,3,8,7,3,0,180,8,2,15
"2595","23","Cruz Alta","012","0168 ","2595",347,3,2,70,1,4,6,3,0,155,15,2,32
"2596","23","Cruz Alta","012","0169 ","2596",336,7,0,52,7,14,1,2,0,150,11,7,18
"2597","23","Cruz Alta","012","0170 ","2597",325,5,2,1,9,8,3,1,1,208,5,6,13
"2598","23","Cruz Alta","012","0170 ","2598",325,1,1,1,1,8,4,3,0,228,0,2,7
"2599","23","Cruz Alta","012","0170 ","2599",325,9,0,0,1,12,1,4,0,230,6,3,12
"2600","23","Cruz Alta","012","0170 ","2600",325,4,5,1,0,16,3,0,0,209,6,0,14
"2601","23","Cruz Alta","012","0170A","2601",127,0,3,0,1,9,1,3,1,85,2,1,2
"2602","23","Cruz Alta","012","0171 ","2602",335,6,7,20,5,10,0,0,1,159,3,9,46
"2603","23","Cruz Alta","012","0171 ","2603",334,0,1,9,9,15,4,3,1,190,0,6,25
"2604","23","Cruz Alta","012","0171 ","2604",333,4,0,10,5,9,10,2,1,174,3,9,42
"2605","23","Cruz Alta","012","0171 ","2605",333,5,0,12,5,13,9,4,1,133,5,4,60
"2606","23","Cruz Alta","012","0171 ","2606",333,3,7,10,6,10,5,3,0,174,2,8,38
"2607","23","Cruz Alta","012","0171 ","2607",333,4,0,8,8,13,8,5,3,177,3,11,34
"2608","23","Burruyacu","013","0172 ","2608",224,0,2,1,0,5,1,0,0,167,1,0,3
"2609","23","Burruyacu","013","0172 ","2609",221,1,2,1,0,13,0,3,1,143,0,3,7
"2610","23","Burruyacu","013","0173 ","2610",332,3,1,0,4,9,0,4,0,220,3,4,25
"2611","23","Burruyacu","013","0174 ","2611",181,5,2,1,3,9,0,1,0,98,5,4,13
"2612","23","Burruyacu","013","0174 ","2612",181,0,1,2,1,6,2,3,0,110,3,5,12
"2613","23","Burruyacu","013","0175 ","2613",287,1,6,3,15,14,3,5,1,114,2,12,55
"2614","23","Burruyacu","013","0175 ","2614",287,1,1,3,12,23,1,3,0,105,8,11,38
"2615","23","Burruyacu","013","0175 ","2615",287,1,7,3,13,21,1,9,1,108,7,11,42
"2616","23","Burruyacu","013","0175 ","2616",286,2,3,5,2,17,3,2,0,112,4,10,52
"2617","23","Burruyacu","013","0176 ","2617",259,1,1,0,3,29,6,4,0,105,6,9,24
"2618","23","Burruyacu","013","0176 ","2618",260,3,2,0,3,14,2,4,0,127,3,6,38
"2619","23","Burruyacu","013","0176 ","2619",259,0,2,2,6,18,4,3,0,106,2,6,24
"2620","23","Burruyacu","013","0177 ","2620",343,7,0,0,25,0,0,0,0,156,0,0,85
"2621","23","Burruyacu","013","0177 ","2621",343,5,2,0,4,24,4,3,0,157,15,13,63
"2622","23","Burruyacu","013","0177 ","2622",342,10,3,3,5,21,1,10,2,142,7,13,55
"2623","23","Burruyacu","013","0177 ","2623",342,6,0,0,24,0,0,0,0,172,0,0,56
"2624","23","Burruyacu","013","0178 ","2624",302,6,1,0,2,8,7,0,0,185,4,5,27
"2625","23","Burruyacu","013","0178 ","2625",303,0,3,1,2,7,2,2,0,189,0,7,33
"2626","23","Burruyacu","013","0178 ","2626",301,1,1,0,1,7,12,3,0,203,0,2,35
"2627","23","Burruyacu","013","0178 ","2627",301,2,3,3,0,8,12,1,0,165,2,14,43
"2628","23","Burruyacu","013","0178 ","2628",302,5,0,1,1,9,13,3,0,169,3,8,45
"2629","23","Burruyacu","013","0179 ","2629",244,184,4,1,8,16,1,0,2,124,7,3,1
"2630","23","Burruyacu","013","0180 ","2630",347,6,3,4,7,31,8,6,1,154,7,15,33
"2631","23","Burruyacu","013","0180 ","2631",349,5,2,5,2,21,9,3,0,178,3,9,36
"2632","23","Burruyacu","013","0180 ","2632",348,2,3,9,6,15,12,12,1,164,2,15,34
"2633","23","Burruyacu","013","0180 ","2633",349,9,6,3,6,25,17,2,0,166,1,13,42
"2634","23","Burruyacu","013","0180 ","2634",346,2,4,11,14,3,11,9,1,172,4,8,38
"2635","23","Burruyacu","013","0180 ","2635",347,8,0,1,5,8,13,12,3,182,7,9,22
"2636","23","Burruyacu","013","0180 ","2636",346,9,5,6,6,16,8,4,0,170,1,15,23
"2637","23","Burruyacu","013","0180 ","2637",347,6,3,3,5,17,18,7,0,160,5,9,51
"2638","23","Burruyacu","013","0180 ","2638",350,7,5,4,12,11,14,4,0,169,8,4,29
"2639","23","Burruyacu","013","0181 ","2639",282,4,1,1,8,16,7,3,0,134,4,5,23
"2640","23","Burruyacu","013","0181 ","2640",281,3,1,1,7,14,2,2,0,141,2,6,26
"2641","23","Burruyacu","013","0181 ","2641",281,0,2,3,9,8,3,9,0,134,1,8,34
"2642","23","Burruyacu","013","0181 ","2642",280,1,1,1,18,13,8,6,1,153,2,4,7
"2643","23","Burruyacu","013","0181 ","2643",280,4,2,2,14,14,1,1,0,142,1,8,27
"2644","23","Burruyacu","013","0182 ","2644",73,1,0,0,0,1,0,0,0,47,0,0,0
"2645","23","Burruyacu","013","0183 ","2645",254,10,2,1,2,3,4,0,0,135,0,4,17
"2646","23","Burruyacu","013","0183 ","2646",254,5,0,1,3,6,2,3,0,143,0,5,15
"2647","23","Burruyacu","013","0183 ","2647",253,2,2,0,1,10,0,0,0,148,3,11,19
"2648","23","Burruyacu","013","0184 ","2648",323,2,1,1,1,13,4,1,0,202,0,0,20
"2649","23","Burruyacu","013","0184 ","2649",323,1,3,3,5,21,3,1,1,174,1,4,25
"2650","23","Burruyacu","013","0184 ","2650",323,3,3,1,6,19,3,4,0,200,3,2,9
"2651","23","Burruyacu","013","0184 ","2651",323,4,0,2,8,2,2,2,1,221,3,0,19
"2652","23","Burruyacu","013","0184 ","2652",323,3,4,1,7,8,1,2,0,217,3,4,9
"2653","23","Burruyacu","013","0184 ","2653",323,4,3,1,4,6,2,3,1,204,7,5,19
"2654","23","Burruyacu","013","0184 ","2654",321,2,1,1,4,12,1,1,0,228,1,3,10
"2655","23","Burruyacu","013","0184 ","2655",322,4,0,4,7,2,3,2,0,222,0,2,18
"2656","23","Burruyacu","013","0184 ","2656",323,0,0,0,0,4,0,0,0,266,0,0,5
"2657","23","Burruyacu","013","0184 ","2657",322,4,4,2,8,18,0,3,0,177,1,3,30
"2658","23","Burruyacu","013","0184 ","2658",322,4,4,0,3,8,3,2,0,205,2,4,19
"2659","23","Burruyacu","013","0185 ","2659",212,4,0,1,3,17,0,1,1,94,0,3,17
"2660","23","Burruyacu","013","0186 ","2660",291,5,3,0,10,13,0,2,0,161,4,6,14
"2661","23","Burruyacu","013","0186 ","2661",292,3,1,0,5,11,0,2,1,148,1,2,14
"2662","23","Burruyacu","013","0187 ","2662",300,12,1,0,4,19,1,5,1,155,1,3,37
"2663","23","Burruyacu","013","0187 ","2663",299,4,2,1,3,26,2,1,1,134,1,10,41
"2664","23","Burruyacu","013","0187 ","2664",299,5,1,0,5,12,0,2,1,144,3,9,38
"2665","23","Burruyacu","013","0187 ","2665",299,4,1,0,2,15,2,2,0,160,8,14,29
"2666","23","Burruyacu","013","0188 ","2666",334,8,1,5,6,11,2,1,0,163,3,17,50
"2667","23","Burruyacu","013","0188 ","2667",333,2,2,2,5,9,30,7,0,172,0,16,31
"2668","23","Burruyacu","013","0188 ","2668",333,10,0,3,13,9,13,2,0,178,4,17,34
"2669","23","Burruyacu","013","0188 ","2669",333,9,4,0,9,15,6,3,4,193,2,9,26
"2670","23","Burruyacu","013","0188 ","2670",333,3,1,2,7,11,4,1,2,182,3,14,31
"2671","23","Burruyacu","013","0188 ","2671",332,5,1,2,3,13,13,9,4,179,4,5,42
"2672","23","Burruyacu","013","0188 ","2672",332,8,0,2,3,13,7,3,1,181,5,17,29
"2673","23","Burruyacu","013","0189 ","2673",242,2,1,3,17,12,5,5,0,68,0,5,71
"2674","23","Burruyacu","013","0189 ","2674",243,0,1,3,10,17,1,5,0,76,5,5,75
"2675","23","Burruyacu","013","0189 ","2675",241,3,4,8,12,14,3,2,2,64,2,7,73
"2676","23","Burruyacu","013","0190 ","2676",332,3,0,0,10,8,7,0,1,181,7,0,10
"2677","23","Burruyacu","013","0190 ","2677",330,1,1,0,4,3,16,1,0,160,1,3,11
"2678","23","Burruyacu","013","0190 ","2678",331,5,2,0,0,5,15,0,0,159,1,2,12
"2679","23","Burruyacu","013","0190 ","2679",331,1,2,2,2,8,11,0,0,173,1,2,17
"2680","23","Burruyacu","013","0191 ","2680",78,1,0,1,1,2,0,1,0,34,1,1,5
"2681","23","Burruyacu","013","0192 ","2681",122,4,4,0,3,2,8,0,0,47,1,1,5
"2682","23","Burruyacu","013","0193 ","2682",340,1,4,0,0,0,0,0,0,234,0,0,34
"2683","23","Burruyacu","013","0193 ","2683",340,0,4,1,3,7,2,0,1,235,1,5,14
"2684","23","Burruyacu","013","0193 ","2684",338,4,0,2,2,7,11,0,0,202,0,1,39
"2685","23","Burruyacu","013","0193 ","2685",339,0,0,0,0,0,0,0,0,324,0,0,15
"2686","23","Burruyacu","013","0193 ","2686",338,4,1,0,2,2,3,1,0,239,2,1,9
"2687","23","Burruyacu","013","0193 ","2687",338,0,2,1,6,13,4,1,1,209,0,8,16
"2688","23","Burruyacu","013","0193 ","2688",340,286,5,1,4,6,9,1,0,232,1,8,19
"2689","23","Burruyacu","013","0193 ","2689",338,2,1,0,6,3,5,2,0,240,1,3,14
"2690","23","Burruyacu","013","0193 ","2690",339,4,4,2,4,6,7,3,1,219,1,6,14
"2691","23","Burruyacu","013","0194 ","2691",341,5,6,6,10,20,1,5,1,174,3,7,28
"2692","23","Burruyacu","013","0194 ","2692",339,2,10,3,9,17,7,4,1,171,5,2,33
"2693","23","Burruyacu","013","0194 ","2693",341,5,11,4,9,22,1,3,0,143,8,12,41
"2694","23","Burruyacu","013","0194 ","2694",340,4,1,6,4,18,5,7,0,164,1,7,26
"2695","23","Burruyacu","013","0194 ","2695",341,6,2,9,5,9,7,4,1,152,4,10,30
"2696","23","Burruyacu","013","0194 ","2696",340,5,2,10,8,18,7,1,1,160,4,3,41
"2697","23","Burruyacu","013","0195 ","2697",221,1,1,0,3,11,2,1,1,111,2,5,12
"2698","23","Burruyacu","013","0195 ","2698",221,2,0,0,1,11,1,0,2,115,5,1,13
"2699","23","Burruyacu","013","0196 ","2699",315,6,1,2,1,7,3,3,2,184,5,3,14
"2700","23","Burruyacu","013","0196 ","2700",315,0,11,2,6,22,0,6,0,154,7,10,20
"2701","23","Burruyacu","013","0196 ","2701",315,8,5,3,2,9,1,5,3,187,3,6,20
"2702","23","Burruyacu","013","0196 ","2702",315,5,6,3,3,10,1,7,3,168,4,8,16
"2703","23","Burruyacu","013","0196 ","2703",314,4,4,2,0,5,7,4,1,171,4,4,31
"2704","23","Burruyacu","013","0197 ","2704",314,7,2,0,2,6,6,4,0,175,1,3,29
"2705","23","Burruyacu","013","0197 ","2705",314,6,3,5,3,9,0,1,0,195,4,6,17
"2706","23","Trancas","014","0198 ","2706",336,2,12,2,12,23,4,1,0,111,3,0,94
"2707","23","Trancas","014","0198 ","2707",336,4,7,2,8,8,6,9,1,126,3,6,73
"2708","23","Trancas","014","0198 ","2708",335,7,3,1,6,9,2,2,0,135,4,2,98
"2709","23","Trancas","014","0198 ","2709",338,7,4,2,9,19,1,5,4,103,1,1,103
"2710","23","Trancas","014","0198 ","2710",336,7,6,1,12,8,3,1,1,108,5,2,121
"2711","23","Trancas","014","0198 ","2711",336,2,6,3,11,10,3,2,0,103,2,3,110
"2712","23","Trancas","014","0198 ","2712",336,1,6,2,7,12,3,7,2,103,6,5,114
"2713","23","Trancas","014","0198 ","2713",335,5,6,0,13,17,1,5,0,122,6,4,78
"2714","23","Trancas","014","0199 ","2714",201,5,2,2,0,2,3,2,0,93,1,1,29
"2715","23","Trancas","014","0199 ","2715",200,4,1,2,2,13,2,3,0,97,3,4,29
"2716","23","Trancas","014","0200 ","2716",219,0,0,0,0,1,0,1,0,207,0,0,2
"2717","23","Trancas","014","0201 ","2717",171,0,0,0,0,1,0,0,1,132,0,1,2
"2718","23","Trancas","014","0202 ","2718",269,6,8,0,5,12,2,0,1,126,1,7,30
"2719","23","Trancas","014","0203 ","2719",314,8,0,2,5,14,4,0,0,182,4,4,17
"2720","23","Trancas","014","0203 ","2720",313,7,0,7,2,14,4,2,0,164,6,4,31
"2721","23","Trancas","014","0204 ","2721",231,0,0,0,3,4,0,1,0,184,1,1,0
"2722","23","Trancas","014","0204 ","2722",230,0,0,0,0,3,0,0,0,193,0,0,5
"2723","23","Trancas","014","0205 ","2723",330,6,7,2,5,5,11,2,0,158,3,3,26
"2724","23","Trancas","014","0206 ","2724",244,7,3,2,1,15,2,3,0,152,0,2,15
"2725","23","Trancas","014","0206 ","2725",244,3,4,0,3,16,0,1,0,148,4,0,14
"2726","23","Trancas","014","0206 ","2726",245,3,1,0,0,5,1,0,0,179,2,0,18
"2727","23","Trancas","014","0207 ","2727",346,6,8,0,9,14,1,1,2,173,2,6,74
"2728","23","Trancas","014","0207 ","2728",346,9,0,0,14,14,3,7,1,184,5,2,49
"2729","23","Trancas","014","0207 ","2729",346,8,5,3,14,8,3,6,2,178,5,2,55
"2730","23","Trancas","014","0207 ","2730",345,2,4,1,13,17,4,5,2,185,2,4,49
"2731","23","Trancas","014","0207 ","2731",346,1,4,3,11,12,4,7,2,184,2,4,57
"2732","23","Trancas","014","0207 ","2732",345,2,8,2,8,11,2,6,2,179,5,3,51
"2733","23","Trancas","014","0207 ","2733",345,4,6,1,12,7,2,6,0,166,3,3,69
"2734","23","Trancas","014","0207 ","2734",345,1,5,1,9,13,1,7,4,188,2,6,47
"2735","23","Trancas","014","0207 ","2735",345,3,0,0,12,12,3,2,0,176,5,7,61
"2736","23","Trancas","014","0207 ","2736",345,2,3,0,11,14,1,6,2,191,0,2,51
"2737","23","Trancas","014","0207 ","2737",345,10,0,3,12,7,3,5,1,177,3,3,61
"2738","23","Trancas","014","0207 ","2738",346,2,6,3,7,18,0,2,2,198,0,4,51
"2739","23","Trancas","014","0207 ","2739",345,2,2,2,21,11,0,5,2,203,1,4,43
"2740","23","Trancas","014","0208 ","2740",322,2,4,6,6,8,4,5,2,196,0,5,19
"2741","23","Trancas","014","0208 ","2741",321,6,3,1,3,13,2,3,2,202,0,2,25
"2742","23","Trancas","014","0209 ","2742",275,2,0,1,9,7,5,5,1,176,6,2,14
"2743","23","Trancas","014","0209 ","2743",274,2,2,2,8,15,1,7,1,161,1,6,29
"2744","23","Trancas","014","0209 ","2744",274,2,1,4,6,10,3,3,0,142,3,9,23
"2745","23","Trancas","014","0210 ","2745",129,3,4,1,3,4,1,0,0,62,1,1,6
"2746","23","Trancas","014","0211 ","2746",42,0,1,1,1,0,0,0,0,17,0,1,5
"2747","23","Yerba Buena","015","0212 ","2747",347,4,5,3,9,18,3,7,0,202,7,9,32
"2748","23","Yerba Buena","015","0212 ","2748",348,8,7,1,5,11,2,6,0,196,4,6,36
"2749","23","Yerba Buena","015","0213 ","2749",341,4,4,1,18,20,1,13,2,123,11,7,77
"2750","23","Yerba Buena","015","0213 ","2750",341,7,6,4,12,28,4,5,1,123,14,5,84
"2751","23","Yerba Buena","015","0213 ","2751",341,1,11,2,11,33,0,1,1,132,20,10,76
"2752","23","Yerba Buena","015","0213 ","2752",341,5,5,5,21,31,3,3,1,96,21,12,76
"2753","23","Yerba Buena","015","0213 ","2753",341,5,9,4,14,32,2,5,0,120,13,8,65
"2754","23","Yerba Buena","015","0213 ","2754",341,5,7,6,14,28,6,4,0,114,21,12,74
"2755","23","Yerba Buena","015","0213 ","2755",341,7,8,5,6,29,5,4,2,128,17,15,64
"2756","23","Yerba Buena","015","0213 ","2756",341,1,6,4,20,27,5,9,1,129,8,8,63
"2757","23","Yerba Buena","015","0213 ","2757",341,3,9,2,21,26,3,13,0,128,10,13,63
"2758","23","Yerba Buena","015","0213 ","2758",341,8,4,3,21,35,4,16,1,105,12,11,71
"2759","23","Yerba Buena","015","0213 ","2759",342,7,12,7,11,39,6,10,2,94,24,8,59
"2760","23","Yerba Buena","015","0213 ","2760",341,5,4,7,18,22,1,5,1,128,20,8,62
"2761","23","Yerba Buena","015","0213 ","2761",341,3,5,4,14,31,3,13,2,113,16,7,76
"2762","23","Yerba Buena","015","0213 ","2762",343,4,1,3,11,24,6,6,1,123,9,10,89
"2763","23","Yerba Buena","015","0213 ","2763",341,4,7,3,20,31,0,5,0,114,23,9,73
"2764","23","Yerba Buena","015","0213 ","2764",342,8,2,6,13,33,4,4,1,110,12,13,74
"2765","23","Yerba Buena","015","0213 ","2765",341,3,8,3,12,27,4,4,3,122,20,11,78
"2766","23","Yerba Buena","015","0213 ","2766",342,3,6,10,11,21,4,5,13,139,5,8,77
"2767","23","Yerba Buena","015","0213 ","2767",341,1,8,3,24,25,1,3,3,120,15,7,85
"2768","23","Yerba Buena","015","0213 ","2768",342,4,3,2,15,35,0,6,1,112,21,11,60
"2769","23","Yerba Buena","015","0213 ","2769",341,3,5,7,11,24,5,2,0,114,16,13,83
"2770","23","Yerba Buena","015","0213 ","2770",341,7,4,2,20,24,2,9,4,0,14,8,0
"2771","23","Yerba Buena","015","0213 ","2771",342,3,7,3,9,24,5,3,2,146,5,14,64
