codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fpv,cmb,fit,mpc
23,Cruz Alta,012,0151 ,2641,223,256,31,0,119,40,6,27
23,Cruz Alta,012,0151 ,2642,230,255,24,0,172,26,2,6
23,Cruz Alta,012,0152 ,2643,222,284,51,0,106,43,9,13
23,Cruz Alta,012,0152 ,2644,237,284,59,1,122,46,5,5
23,Cruz Alta,012,0152 ,2645,240,285,28,1,103,71,5,33
23,Cruz Alta,012,0152 ,2646,238,283,38,2,123,51,11,15
23,Cruz Alta,012,0152 ,2647,241,284,50,1,105,36,26,24
23,Cruz Alta,012,0153 ,2648,255,306,41,1,164,36,2,12
23,Cruz Alta,012,0153 ,2649,307,305,77,0,162,36,3,29
23,Cruz Alta,012,0153 ,2650,256,306,33,1,160,41,3,19
23,Cruz Alta,012,0154 ,2651,201,244,27,0,95,48,3,28
23,Cruz Alta,012,0154 ,2652,221,250,42,0,120,46,4,9
23,Cruz Alta,012,0154 ,2653,206,243,66,1,90,37,0,13
23,Cruz Alta,012,0155 ,2654,273,332,86,1,160,13,3,11
23,Cruz Alta,012,0155 ,2655,262,334,84,0,148,24,6,0
23,Cruz Alta,012,0156 ,2656,302,347,95,1,111,61,1,34
23,Cruz Alta,012,0156 ,2657,297,348,105,0,108,64,0,20
23,Cruz Alta,012,0156 ,2658,312,348,61,2,160,50,4,37
23,Cruz Alta,012,0156 ,2659,295,346,73,6,138,47,4,33
23,Cruz Alta,012,0156 ,2660,295,347,87,1,123,66,8,11
23,Cruz Alta,012,0156 ,2661,302,348,73,1,143,45,7,34
23,Cruz Alta,012,0156 ,2662,278,346,91,7,131,32,5,19
23,Cruz Alta,012,0156 ,2663,287,346,77,0,155,29,2,24
23,Cruz Alta,012,0156 ,2664,206,346,0,0,178,26,2,0
23,Cruz Alta,012,0156 ,2665,287,349,99,2,119,41,2,26
23,Cruz Alta,012,0156 ,2666,295,348,106,0,133,33,7,16
23,Cruz Alta,012,0156 ,2667,299,347,102,1,125,54,4,14
23,Cruz Alta,012,0156 ,2668,304,348,75,0,133,59,9,28
23,Cruz Alta,012,0156 ,2669,278,347,76,0,133,30,6,33
23,Cruz Alta,012,0156 ,2670,314,349,91,0,144,64,3,12
23,Cruz Alta,012,0156 ,2671,296,346,95,3,134,46,5,16
23,Cruz Alta,012,0156 ,2672,297,347,95,5,137,52,5,8
23,Cruz Alta,012,0157 ,2673,277,334,30,0,176,34,1,36
23,Cruz Alta,012,0157 ,2674,278,334,37,0,188,28,3,22
23,Cruz Alta,012,0157 ,2675,285,338,31,0,178,50,3,23
23,Cruz Alta,012,0157 ,2676,287,337,24,0,200,37,4,22
23,Cruz Alta,012,0157 ,2677,290,337,37,0,182,55,7,9
23,Cruz Alta,012,0157 ,2678,303,336,38,0,197,51,7,10
23,Cruz Alta,012,0157 ,2679,292,340,30,0,190,45,3,24
23,Cruz Alta,012,0157 ,2680,301,335,44,0,191,44,2,20
23,Cruz Alta,012,0157 ,2681,285,334,38,1,187,34,6,20
23,Cruz Alta,012,0157 ,2682,287,333,46,1,172,37,5,27
23,Cruz Alta,012,0157 ,2683,256,336,0,5,162,60,11,23
23,Cruz Alta,012,0157 ,2684,299,335,31,0,193,57,5,13
23,Cruz Alta,012,0157 ,2685,298,336,29,0,195,36,8,30
23,Cruz Alta,012,0157 ,2686,315,334,50,0,215,33,2,15
23,Cruz Alta,012,0157 ,2687,285,333,25,0,191,47,3,19
23,Cruz Alta,012,0157 ,2688,293,337,31,0,189,46,2,25
23,Cruz Alta,012,0157 ,2689,292,336,19,0,202,30,3,38
23,Cruz Alta,012,0157 ,2690,267,333,4,0,187,37,6,33
23,Cruz Alta,012,0157 ,2691,285,333,49,0,170,48,3,15
23,Cruz Alta,012,0157 ,2692,279,333,25,2,182,43,4,25
23,Cruz Alta,012,0157 ,2693,292,334,33,0,199,30,4,26
23,Cruz Alta,012,0158 ,2694,306,345,35,0,149,85,3,34
23,Cruz Alta,012,0158 ,2695,304,347,55,2,162,50,9,28
23,Cruz Alta,012,0158 ,2696,308,345,39,2,165,59,6,39
23,Cruz Alta,012,0158 ,2697,303,347,48,0,162,64,1,28
23,Cruz Alta,012,0158 ,2698,247,344,2,11,155,46,2,42
23,Cruz Alta,012,0158 ,2699,297,343,44,1,162,55,2,34
23,Cruz Alta,012,0158 ,2700,300,347,47,2,166,61,3,23
23,Cruz Alta,012,0158 ,2701,291,342,55,5,149,43,4,40
23,Cruz Alta,012,0158 ,2702,240,344,0,0,148,61,5,26
23,Cruz Alta,012,0158 ,2703,255,343,23,1,157,51,2,22
23,Cruz Alta,012,0158 ,2704,237,343,2,3,158,42,3,32
23,Cruz Alta,012,0158 ,2705,278,344,38,9,160,52,4,24
23,Cruz Alta,012,0158 ,2706,261,341,0,0,170,57,3,31
23,Cruz Alta,012,0158 ,2707,300,342,39,0,167,65,2,27
23,Cruz Alta,012,0158 ,2708,304,344,54,2,180,50,4,16
23,Cruz Alta,012,0158 ,2709,305,343,50,0,163,44,3,45
23,Cruz Alta,012,0158 ,2710,293,341,50,0,138,79,2,24
23,Cruz Alta,012,0159 ,2711,221,259,39,0,154,15,3,10
23,Cruz Alta,012,0159 ,2712,217,256,42,0,142,21,2,10
23,Cruz Alta,012,0159 ,2713,210,258,28,1,158,18,0,6
23,Cruz Alta,012,0160 ,2714,144,284,5,1,102,32,5,0
23,Cruz Alta,012,0160 ,2715,218,282,42,0,118,38,1,19
23,Cruz Alta,012,0160 ,2716,180,283,1,3,148,24,7,0
23,Cruz Alta,012,0160 ,2717,219,283,51,1,144,18,1,5
23,Cruz Alta,012,0160 ,2718,161,280,1,51,106,49,5,0
23,Cruz Alta,012,0161 ,2719,302,337,71,1,149,55,3,24
23,Cruz Alta,012,0161 ,2720,290,337,57,0,180,37,1,15
23,Cruz Alta,012,0161 ,2721,285,338,43,0,184,42,2,14
23,Cruz Alta,012,0161 ,2722,287,337,52,0,166,51,2,16
23,Cruz Alta,012,0161 ,2723,291,336,52,0,201,29,2,7
23,Cruz Alta,012,0161 ,2724,276,334,70,1,147,40,3,16
23,Cruz Alta,012,0161 ,2725,280,334,50,0,163,41,3,23
23,Cruz Alta,012,0161 ,2726,223,340,0,0,165,41,2,15
23,Cruz Alta,012,0161 ,2727,287,335,67,2,166,40,4,10
23,Cruz Alta,012,0161 ,2728,288,336,68,0,174,35,2,9
23,Cruz Alta,012,0161 ,2729,255,338,66,6,140,44,5,0
23,Cruz Alta,012,0161 ,2730,282,339,69,2,156,39,2,16
23,Cruz Alta,012,0161 ,2731,456,335,228,0,169,37,3,19
23,Cruz Alta,012,0161 ,2732,295,336,40,0,213,28,3,11
23,Cruz Alta,012,0161 ,2733,287,335,43,2,183,35,3,23
23,Cruz Alta,012,0161 ,2734,293,336,58,1,191,28,3,13
23,Cruz Alta,012,0161 ,2735,285,335,39,1,171,49,4,22
23,Cruz Alta,012,0161 ,2736,276,334,63,1,159,37,5,12
23,Cruz Alta,012,0161 ,2737,272,334,47,4,165,34,2,24
23,Cruz Alta,012,0161 ,2738,275,337,58,0,169,33,2,13
23,Cruz Alta,012,0162 ,2739,266,346,0,1,201,36,4,25
23,Cruz Alta,012,0162 ,2740,259,345,2,0,176,42,9,30
23,Cruz Alta,012,0162 ,2741,296,342,51,0,201,39,5,0
23,Cruz Alta,012,0163 ,2742,189,254,1,0,169,18,1,0
23,Cruz Alta,012,0163 ,2743,213,253,23,0,146,35,2,7
23,Cruz Alta,012,0163 ,2744,222,251,16,2,157,35,3,11
23,Cruz Alta,012,0164 ,2745,223,268,40,1,146,31,2,4
23,Cruz Alta,012,0164 ,2746,216,265,21,0,155,31,0,9
23,Cruz Alta,012,0164 ,2747,173,268,0,0,147,22,0,4
23,Cruz Alta,012,0164 ,2748,209,265,28,0,156,17,2,6
23,Cruz Alta,012,0165 ,2749,263,340,31,1,134,87,0,11
23,Cruz Alta,012,0166 ,2750,281,327,46,0,203,27,3,2
23,Cruz Alta,012,0166 ,2751,291,324,26,0,252,12,1,0
23,Cruz Alta,012,0166 ,2752,287,324,25,0,239,12,0,11
23,Cruz Alta,012,0167 ,2753,235,285,19,0,149,51,1,15
23,Cruz Alta,012,0168 ,2754,298,346,55,1,190,40,6,7
23,Cruz Alta,012,0168 ,2755,289,345,65,2,160,32,6,26
23,Cruz Alta,012,0168 ,2756,299,343,81,0,154,55,3,6
23,Cruz Alta,012,0168 ,2757,310,347,54,0,204,38,5,9
23,Cruz Alta,012,0168 ,2758,309,345,65,2,193,38,1,12
23,Cruz Alta,012,0168 ,2759,289,346,57,0,155,42,7,28
23,Cruz Alta,012,0168 ,2760,309,346,51,0,212,34,4,8
23,Cruz Alta,012,0168 ,2761,286,345,52,1,190,31,4,9
23,Cruz Alta,012,0168 ,2762,294,345,48,3,190,32,7,17
23,Cruz Alta,012,0168 ,2763,294,346,32,1,195,30,6,31
23,Cruz Alta,012,0168 ,2764,290,347,66,6,177,29,12,6
23,Cruz Alta,012,0168 ,2765,298,345,65,3,186,41,6,0
23,Cruz Alta,012,0168 ,2766,300,345,54,1,197,31,7,11
23,Cruz Alta,012,0168 ,2767,294,345,69,2,177,22,7,19
23,Cruz Alta,012,0168 ,2768,231,346,1,6,164,39,2,25
23,Cruz Alta,012,0168 ,2769,294,344,46,0,180,41,10,17
23,Cruz Alta,012,0168 ,2770,305,345,62,1,184,32,5,22
23,Cruz Alta,012,0168 ,2771,295,345,51,2,172,39,5,28
23,Cruz Alta,012,0168 ,2772,302,345,42,2,214,32,2,12
23,Cruz Alta,012,0168 ,2773,288,345,55,0,185,35,3,10
23,Cruz Alta,012,0168 ,2774,305,349,53,0,218,21,7,6
23,Cruz Alta,012,0168 ,2775,237,343,2,3,192,25,6,12
23,Cruz Alta,012,0169 ,2776,220,254,36,0,153,14,3,14
23,Cruz Alta,012,0170 ,2777,212,283,0,0,181,22,1,8
23,Cruz Alta,012,0170 ,2778,217,282,0,0,189,20,0,8
23,Cruz Alta,012,0170 ,2779,205,288,1,1,193,11,0,0
23,Cruz Alta,012,0170 ,2780,228,284,15,0,180,33,0,0
23,Cruz Alta,012,0170 ,2781,232,282,28,12,182,21,1,0
23,Cruz Alta,012,0170A,2782,119,134,14,0,97,4,1,3
23,Cruz Alta,012,0171 ,2783,238,328,0,0,147,58,1,32
23,Cruz Alta,012,0171 ,2784,286,330,28,0,176,45,2,35
23,Cruz Alta,012,0171 ,2785,273,329,28,0,158,48,1,38
23,Cruz Alta,012,0171 ,2786,248,332,3,1,157,62,3,23
23,Cruz Alta,012,0171 ,2787,267,333,29,3,169,44,2,23
23,Cruz Alta,012,0171 ,2788,222,337,0,3,163,57,2,0
23,Cruz Alta,012,0171 ,2789,248,333,3,2,160,46,5,34
23,Burruyacu,013,0172 ,2790,209,241,18,0,164,16,2,9
23,Burruyacu,013,0172 ,2791,187,239,17,1,144,8,0,18
23,Burruyacu,013,0173 ,2792,152,185,16,0,113,13,0,10
23,Burruyacu,013,0173 ,2793,150,185,15,0,108,11,1,15
23,Burruyacu,013,0174 ,2794,147,181,17,0,104,18,1,7
23,Burruyacu,013,0174 ,2795,140,181,7,0,110,8,4,11
23,Burruyacu,013,0175 ,2796,229,288,37,0,122,41,0,29
23,Burruyacu,013,0175 ,2797,220,288,31,2,105,50,3,31
23,Burruyacu,013,0175 ,2798,231,286,34,2,110,56,3,28
23,Burruyacu,013,0175 ,2799,230,288,27,1,126,55,2,20
23,Burruyacu,013,0176 ,2800,158,268,1,0,106,27,0,24
23,Burruyacu,013,0176 ,2801,202,267,58,0,104,39,1,0
23,Burruyacu,013,0176 ,2802,184,271,21,0,107,32,3,21
23,Burruyacu,013,0177 ,2803,256,319,31,1,121,64,5,35
23,Burruyacu,013,0177 ,2804,239,320,30,0,134,44,2,29
23,Burruyacu,013,0177 ,2805,255,319,37,0,141,43,9,25
23,Burruyacu,013,0177 ,2806,228,321,18,0,141,46,3,20
23,Burruyacu,013,0177 ,2807,258,318,23,0,157,40,5,33
23,Burruyacu,013,0178 ,2808,285,345,20,0,212,30,2,21
23,Burruyacu,013,0178 ,2809,274,345,19,0,220,19,0,16
23,Burruyacu,013,0178 ,2810,292,345,32,0,202,39,3,16
23,Burruyacu,013,0178 ,2811,276,343,30,1,195,50,1,0
23,Burruyacu,013,0178 ,2812,289,342,26,0,198,48,2,15
23,Burruyacu,013,0179 ,2813,227,293,35,0,117,61,4,10
23,Burruyacu,013,0180 ,2814,288,344,42,0,143,67,0,36
23,Burruyacu,013,0180 ,2815,273,346,30,4,152,60,4,27
23,Burruyacu,013,0180 ,2816,277,344,75,0,142,58,2,0
23,Burruyacu,013,0180 ,2817,301,347,39,0,175,62,3,22
23,Burruyacu,013,0180 ,2818,271,350,29,0,152,60,6,24
23,Burruyacu,013,0180 ,2819,299,346,57,0,165,53,0,24
23,Burruyacu,013,0180 ,2820,268,346,47,1,161,41,2,17
23,Burruyacu,013,0180 ,2821,285,346,46,1,161,55,3,20
23,Burruyacu,013,0180 ,2822,295,342,84,1,140,39,4,28
23,Burruyacu,013,0180 ,2823,287,344,43,3,163,45,4,32
23,Burruyacu,013,0181 ,2824,265,342,3,1,168,57,3,34
23,Burruyacu,013,0181 ,2825,267,340,38,0,173,46,0,10
23,Burruyacu,013,0181 ,2826,280,341,34,1,176,52,1,17
23,Burruyacu,013,0181 ,2827,256,343,2,0,185,42,1,26
23,Burruyacu,013,0181 ,2828,285,342,30,0,175,60,0,20
23,Burruyacu,013,0182 ,2829,57,74,4,0,40,8,0,5
23,Burruyacu,013,0183 ,2830,192,323,0,0,149,21,3,19
23,Burruyacu,013,0183 ,2831,227,321,35,0,128,43,0,21
23,Burruyacu,013,0183 ,2832,203,329,3,0,143,34,1,22
23,Burruyacu,013,0184 ,2833,264,338,16,0,189,37,0,22
23,Burruyacu,013,0184 ,2834,275,337,26,1,177,56,3,13
23,Burruyacu,013,0184 ,2835,270,339,25,0,186,31,2,26
23,Burruyacu,013,0184 ,2836,285,338,56,0,189,40,0,0
23,Burruyacu,013,0184 ,2837,290,340,24,0,209,33,1,23
23,Burruyacu,013,0184 ,2838,272,338,19,0,186,39,2,26
23,Burruyacu,013,0184 ,2839,275,338,4,0,219,27,0,25
23,Burruyacu,013,0184 ,2840,274,341,13,1,206,33,0,22
23,Burruyacu,013,0184 ,2841,280,340,18,1,199,30,2,31
23,Burruyacu,013,0184 ,2842,271,339,21,0,171,31,5,43
23,Burruyacu,013,0184 ,2843,270,338,29,0,176,39,1,25
23,Burruyacu,013,0184 ,2844,283,338,21,1,208,23,0,31
23,Burruyacu,013,0185 ,2845,107,154,9,0,63,26,0,9
23,Burruyacu,013,0186 ,2846,218,278,36,0,140,18,0,24
23,Burruyacu,013,0186 ,2847,202,280,21,1,135,20,0,26
23,Burruyacu,013,0187 ,2848,251,313,30,0,153,42,1,25
23,Burruyacu,013,0187 ,2849,261,313,36,0,138,60,2,25
23,Burruyacu,013,0187 ,2850,262,315,22,0,165,50,0,25
23,Burruyacu,013,0187 ,2851,262,317,42,0,166,54,0,0
23,Burruyacu,013,0188 ,2852,270,326,44,0,136,65,1,24
23,Burruyacu,013,0188 ,2853,265,328,4,2,180,47,1,33
23,Burruyacu,013,0188 ,2854,272,325,34,0,168,36,1,33
23,Burruyacu,013,0188 ,2855,243,326,0,0,180,44,1,18
23,Burruyacu,013,0188 ,2856,252,326,0,0,178,48,1,25
23,Burruyacu,013,0188 ,2857,273,326,26,0,180,53,2,12
23,Burruyacu,013,0188 ,2858,261,324,19,1,177,45,3,17
23,Burruyacu,013,0188 ,2859,274,331,26,0,190,36,3,19
23,Burruyacu,013,0189 ,2860,212,275,40,0,65,97,1,9
23,Burruyacu,013,0189 ,2861,193,276,0,1,61,121,1,10
23,Burruyacu,013,0190 ,2862,204,290,0,0,176,28,0,0
23,Burruyacu,013,0190 ,2863,198,294,0,0,163,27,1,7
23,Burruyacu,013,0190 ,2864,205,297,4,2,160,25,0,16
23,Burruyacu,013,0190 ,2865,203,296,0,1,166,29,1,7
23,Burruyacu,013,0191 ,2866,21,50,0,0,16,5,0,0
23,Burruyacu,013,0192 ,2867,57,93,9,0,39,9,0,0
23,Burruyacu,013,0193 ,2868,311,357,25,2,223,37,0,26
23,Burruyacu,013,0193 ,2869,300,352,13,2,254,9,4,20
23,Burruyacu,013,0193 ,2870,286,349,20,0,212,32,2,20
23,Burruyacu,013,0193 ,2871,312,349,28,0,254,15,0,15
23,Burruyacu,013,0193 ,2872,363,352,92,2,235,22,2,12
23,Burruyacu,013,0193 ,2873,298,356,17,1,238,21,3,19
23,Burruyacu,013,0193 ,2874,301,350,30,0,244,6,1,20
23,Burruyacu,013,0193 ,2875,297,352,31,0,235,14,2,15
23,Burruyacu,013,0193 ,2876,294,354,29,0,218,27,1,19
23,Burruyacu,013,0193 ,2877,294,349,29,0,210,30,0,25
23,Burruyacu,013,0194 ,2878,227,308,48,1,115,40,0,24
23,Burruyacu,013,0194 ,2879,247,304,20,3,148,48,0,31
23,Burruyacu,013,0194 ,2880,262,308,29,1,160,48,3,22
23,Burruyacu,013,0194 ,2881,249,307,18,0,153,48,2,28
23,Burruyacu,013,0194 ,2882,242,305,8,2,162,44,2,26
23,Burruyacu,013,0194 ,2883,226,307,0,0,164,43,0,19
23,Burruyacu,013,0194 ,2884,248,310,1,1,178,26,3,40
23,Burruyacu,013,0195 ,2885,182,236,18,0,127,22,0,15
23,Burruyacu,013,0195 ,2886,151,237,1,0,125,25,0,0
23,Burruyacu,013,0196 ,2887,224,350,0,0,206,18,0,0
23,Burruyacu,013,0196 ,2888,224,341,3,1,175,39,0,7
23,Burruyacu,013,0196 ,2889,266,337,41,0,187,33,1,4
23,Burruyacu,013,0196 ,2890,244,339,4,0,192,31,2,15
23,Burruyacu,013,0196 ,2891,255,334,47,0,169,33,2,4
23,Burruyacu,013,0196 ,2892,268,341,29,0,201,26,0,12
23,Burruyacu,013,0197 ,2893,267,332,33,0,182,39,3,10
23,Burruyacu,013,0197 ,2894,225,328,0,0,186,27,3,9
23,Trancas,014,0198 ,2895,252,317,45,2,130,52,1,24
23,Trancas,014,0198 ,2896,247,319,42,2,131,42,3,29
23,Trancas,014,0198 ,2897,261,321,30,2,154,39,3,35
23,Trancas,014,0198 ,2898,269,320,40,2,147,49,4,29
23,Trancas,014,0198 ,2899,265,319,35,4,132,53,4,41
23,Trancas,014,0198 ,2900,238,320,0,0,112,92,5,29
23,Trancas,014,0198 ,2901,270,319,49,0,120,74,4,23
23,Trancas,014,0198 ,2902,229,318,2,1,128,70,2,27
23,Trancas,014,0198 ,2903,261,318,53,4,123,52,3,30
23,Trancas,014,0198 ,2904,256,319,60,1,131,47,4,14
23,Trancas,014,0199 ,2905,242,336,40,4,149,28,0,25
23,Trancas,014,0200 ,2906,186,224,20,1,122,16,1,27
23,Trancas,014,0201 ,2907,113,153,4,0,77,13,0,19
23,Trancas,014,0202 ,2908,270,233,17,0,101,2,0,150
23,Trancas,014,0203 ,2909,196,260,48,0,128,19,1,0
23,Trancas,014,0203 ,2910,220,259,41,0,117,30,4,28
23,Trancas,014,0203 ,2911,207,260,36,2,111,37,0,23
23,Trancas,014,0204 ,2912,174,223,54,0,87,13,1,19
23,Trancas,014,0204 ,2913,180,222,34,0,98,19,2,27
23,Trancas,014,0204A,2914,56,73,13,0,30,6,1,6
23,Trancas,014,0205 ,2915,176,271,22,0,109,17,0,28
23,Trancas,014,0206 ,2916,220,304,31,0,159,23,3,4
23,Trancas,014,0206 ,2917,235,300,29,6,136,24,3,43
23,Trancas,014,0206 ,2918,252,302,31,0,168,12,1,40
23,Trancas,014,0207 ,2919,271,338,38,6,117,86,1,29
23,Trancas,014,0207 ,2920,286,339,34,2,140,71,7,34
23,Trancas,014,0207 ,2921,280,339,37,2,119,76,4,44
23,Trancas,014,0207 ,2922,284,337,44,5,133,71,1,35
23,Trancas,014,0207 ,2923,281,338,42,3,106,94,1,38
23,Trancas,014,0207 ,2924,287,342,48,0,119,79,6,35
23,Trancas,014,0207 ,2925,264,339,36,11,108,72,3,45
23,Trancas,014,0207 ,2926,273,337,32,3,124,74,2,41
23,Trancas,014,0207 ,2927,275,339,46,2,131,59,4,35
23,Trancas,014,0207 ,2928,269,341,37,0,102,80,1,49
23,Trancas,014,0207 ,2929,268,341,34,7,138,64,4,28
23,Trancas,014,0207 ,2930,275,338,38,5,126,66,3,42
23,Trancas,014,0207 ,2931,266,341,17,7,144,66,9,30
23,Trancas,014,0207 ,2932,274,337,43,4,130,64,4,33
23,Trancas,014,0207 ,2933,278,337,32,3,133,63,4,46
23,Trancas,014,0208 ,2934,323,338,54,3,122,118,2,27
23,Trancas,014,0208 ,2935,272,338,43,7,155,42,2,30
23,Trancas,014,0208 ,2936,254,341,71,5,113,38,1,31
23,Trancas,014,0209 ,2937,247,317,26,3,143,46,4,28
23,Trancas,014,0209 ,2938,273,320,36,1,150,53,4,30
23,Trancas,014,0209 ,2939,244,319,32,0,138,46,2,26
23,Trancas,014,0210 ,2940,68,105,17,0,36,9,0,6
23,Trancas,014,0211 ,2941,27,45,9,0,7,6,0,5
23,Yerba Buena,015,0212 ,2942,246,278,48,1,157,28,1,12
23,Yerba Buena,015,0212 ,2943,224,275,44,0,142,37,1,0
23,Yerba Buena,015,0212 ,2944,230,274,43,2,147,29,2,9
23,Yerba Buena,015,0213 ,2945,289,343,37,1,112,77,10,53
23,Yerba Buena,015,0213 ,2946,287,342,47,3,99,97,10,34
23,Yerba Buena,015,0213 ,2947,294,343,53,3,104,77,9,51
23,Yerba Buena,015,0213 ,2948,290,345,41,3,114,94,13,28
23,Yerba Buena,015,0213 ,2949,300,342,52,0,97,111,11,29
23,Yerba Buena,015,0213 ,2950,280,343,53,2,84,95,9,39
23,Yerba Buena,015,0213 ,2951,281,341,47,3,116,64,13,41
23,Yerba Buena,015,0213 ,2952,286,345,52,2,100,74,6,54
23,Yerba Buena,015,0213 ,2953,286,344,82,0,135,59,10,0
23,Yerba Buena,015,0213 ,2954,259,346,0,6,99,86,14,60
23,Yerba Buena,015,0213 ,2955,298,344,45,0,115,87,6,45
23,Yerba Buena,015,0213 ,2956,289,345,43,3,100,104,7,35
23,Yerba Buena,015,0213 ,2957,280,343,63,9,87,91,10,29
23,Yerba Buena,015,0213 ,2958,278,346,63,3,106,80,8,21
23,Yerba Buena,015,0213 ,2959,285,344,72,2,94,80,14,25
23,Yerba Buena,015,0213 ,2960,278,343,61,2,106,80,10,21
23,Yerba Buena,015,0213 ,2961,280,342,48,6,100,85,13,34
23,Yerba Buena,015,0213 ,2962,240,345,3,5,103,99,10,25
23,Yerba Buena,015,0213 ,2963,305,343,70,2,104,89,14,28
23,Yerba Buena,015,0213 ,2964,288,343,52,0,100,91,6,39
23,Yerba Buena,015,0213 ,2965,283,346,81,1,105,84,13,0
23,Yerba Buena,015,0213 ,2966,295,342,55,2,117,86,4,33
23,Yerba Buena,015,0213 ,2967,284,342,63,0,83,105,12,21
23,Yerba Buena,015,0213 ,2968,220,342,0,0,92,96,11,21
23,Yerba Buena,015,0213 ,2969,279,344,43,5,86,108,9,33
23,Yerba Buena,015,0213 ,2970,292,343,52,5,116,89,14,21
23,Yerba Buena,015,0213 ,2971,210,344,4,4,134,67,5,0
23,Yerba Buena,015,0213 ,2972,279,342,61,4,106,76,11,25
23,Yerba Buena,015,0213 ,2973,293,340,65,2,113,81,9,25
23,Yerba Buena,015,0213 ,2974,251,343,62,4,106,73,10,0
23,Yerba Buena,015,0213 ,2975,287,341,61,5,108,75,12,31
23,Yerba Buena,015,0213 ,2976,275,341,50,6,93,92,7,33
23,Yerba Buena,015,0213 ,2977,296,342,43,1,113,101,8,31
23,Yerba Buena,015,0213 ,2978,289,341,54,2,81,103,13,38
23,Yerba Buena,015,0214 ,2979,312,354,68,1,116,84,11,33
23,Yerba Buena,015,0214 ,2980,310,348,54,0,148,81,8,19
23,Yerba Buena,015,0214 ,2981,298,349,45,4,131,69,9,44
23,Yerba Buena,015,0214 ,2982,252,353,3,1,115,95,11,28
23,Yerba Buena,015,0214 ,2983,301,349,56,0,144,66,13,22
23,Yerba Buena,015,0214 ,2984,299,350,59,3,149,58,8,25
23,Yerba Buena,015,0214 ,2985,292,352,46,1,147,63,5,31
23,Yerba Buena,015,0214 ,2986,305,348,68,2,133,63,6,35
23,Yerba Buena,015,0214 ,2987,237,347,0,0,176,42,7,12
23,Yerba Buena,015,0214 ,2988,252,350,1,4,144,77,8,22
23,Yerba Buena,015,0214 ,2989,303,353,37,0,143,85,5,33
23,Yerba Buena,015,0214 ,2990,291,349,27,2,156,66,7,35
23,Yerba Buena,015,0214 ,2991,221,353,0,2,122,75,5,19
23,Yerba Buena,015,0214 ,2992,294,349,54,2,117,82,13,28
23,Yerba Buena,015,0214 ,2993,304,350,63,0,159,53,1,28
23,Yerba Buena,015,0214 ,2994,283,349,43,6,126,77,9,28
23,Yerba Buena,015,0214 ,2995,306,352,54,3,133,80,9,30
23,Yerba Buena,015,0214 ,2996,283,348,0,0,176,65,15,27
23,Yerba Buena,015,0214 ,2997,302,351,51,1,145,73,6,27
23,Yerba Buena,015,0214 ,2998,290,350,43,0,163,58,5,21
23,Yerba Buena,015,0214 ,2999,304,352,47,0,154,60,7,36
23,Yerba Buena,015,0214 ,3000,298,352,58,0,120,89,5,26
23,Yerba Buena,015,0214 ,3001,287,350,40,5,148,72,7,20
23,Yerba Buena,015,0214 ,3002,303,350,36,0,146,76,7,38
23,Yerba Buena,015,0214 ,3003,303,351,47,5,164,62,4,26
23,Yerba Buena,015,0214 ,3004,309,353,75,2,117,85,9,23
23,Yerba Buena,015,0214 ,3005,276,347,24,16,151,64,13,24
23,Yerba Buena,015,0214 ,3006,291,348,61,4,141,64,12,13
23,Yerba Buena,015,0214 ,3007,296,348,57,3,126,71,8,34
23,Yerba Buena,015,0214 ,3008,291,348,39,4,134,85,8,25
23,Yerba Buena,015,0215 ,3009,285,338,27,1,43,190,12,13
23,Yerba Buena,015,0215 ,3010,284,335,33,0,35,185,12,19
23,Yerba Buena,015,0215 ,3011,271,332,18,1,31,197,14,11
23,Yerba Buena,015,0215 ,3012,287,337,21,1,48,187,15,16
23,Yerba Buena,015,0215 ,3013,285,335,26,1,44,188,10,17
23,Yerba Buena,015,0215 ,3014,295,336,26,2,56,188,12,13
23,Yerba Buena,015,0215 ,3015,286,336,35,0,42,177,17,15
23,Yerba Buena,015,0215 ,3016,279,335,38,2,54,156,9,22
23,Yerba Buena,015,0215 ,3017,284,337,40,0,43,169,14,18
23,Yerba Buena,015,0215 ,3018,296,334,22,1,55,187,14,18
23,Yerba Buena,015,0215 ,3019,279,337,35,1,40,169,14,21
23,Yerba Buena,015,0215 ,3020,281,341,31,2,50,167,12,21
23,Yerba Buena,015,0215 ,3021,293,335,18,1,43,197,14,21
23,Yerba Buena,015,0215 ,3022,285,334,29,0,33,197,15,11
23,Yerba Buena,015,0215 ,3023,283,335,21,2,35,206,9,12
23,Yerba Buena,015,0215 ,3024,286,337,35,4,43,191,8,9
23,Yerba Buena,015,0215 ,3025,277,336,21,0,27,201,17,11
23,Yerba Buena,015,0215 ,3026,288,336,20,1,42,207,4,15
23,Yerba Buena,015,0215 ,3027,284,335,30,1,40,162,27,25
23,Yerba Buena,015,0215 ,3028,285,336,10,0,31,217,11,16
23,Yerba Buena,015,0215 ,3029,300,335,42,0,63,168,11,16
23,Yerba Buena,015,0215A,3030,285,343,45,1,99,118,10,13
23,Yerba Buena,015,0215A,3031,293,343,39,1,67,149,11,27
23,Yerba Buena,015,0215A,3032,282,345,35,1,80,141,10,16
23,Yerba Buena,015,0215A,3033,294,342,58,2,79,131,12,14
23,Yerba Buena,015,0215A,3034,296,343,29,4,51,184,18,14
