codprov,depto,coddepto,circuito,mesa,validos,electores,blancos,nulos,fr,fit,cmb,pj
23,Cruz Alta,012,0157 ,2768,269,337,1,1,51,14,37,166
23,Cruz Alta,012,0157 ,2769,275,337,3,2,27,14,39,192
23,Cruz Alta,012,0157 ,2770,206,337,0,2,38,13,52,103
23,Cruz Alta,012,0157 ,2771,269,337,1,3,45,17,52,154
23,Cruz Alta,012,0157 ,2772,288,337,0,0,40,22,32,194
23,Cruz Alta,012,0157 ,2773,280,337,2,0,37,13,52,176
23,Cruz Alta,012,0157 ,2774,287,337,3,2,43,11,48,182
23,Cruz Alta,012,0157 ,2775,280,337,2,1,39,24,49,166
23,Cruz Alta,012,0157 ,2776,234,337,0,4,42,5,13,174
23,Cruz Alta,012,0157 ,2777,295,337,1,1,48,20,66,160
23,Cruz Alta,012,0157 ,2778,295,337,2,0,39,12,37,205
23,Cruz Alta,012,0157 ,2779,274,337,0,0,30,12,65,167
23,Cruz Alta,012,0157 ,2780,275,337,2,1,35,11,36,191
23,Cruz Alta,012,0157 ,2781,297,337,2,0,40,19,47,189
23,Cruz Alta,012,0157 ,2782,285,337,2,0,47,14,37,185
23,Cruz Alta,012,0157 ,2783,293,337,0,1,42,16,41,194
23,Cruz Alta,012,0157 ,2784,275,337,2,1,33,13,56,171
23,Cruz Alta,012,0157 ,2785,281,337,1,5,35,8,55,182
23,Cruz Alta,012,0157 ,2786,278,337,0,5,58,8,41,171
23,Cruz Alta,012,0158 ,2787,293,340,2,3,47,8,100,136
23,Cruz Alta,012,0158 ,2788,299,340,5,4,44,9,72,169
23,Cruz Alta,012,0158 ,2789,288,340,1,2,32,9,78,168
23,Cruz Alta,012,0158 ,2790,295,340,1,4,49,13,63,169
23,Cruz Alta,012,0158 ,2791,301,340,0,0,40,9,79,173
23,Cruz Alta,012,0158 ,2792,289,340,2,8,54,10,74,149
23,Cruz Alta,012,0158 ,2793,286,339,0,2,52,7,68,159
23,Cruz Alta,012,0158 ,2794,277,339,1,3,47,7,70,152
23,Cruz Alta,012,0158 ,2795,299,339,2,4,45,9,81,162
23,Cruz Alta,012,0158 ,2796,284,339,3,3,51,6,64,160
23,Cruz Alta,012,0158 ,2797,294,339,2,3,55,14,72,151
23,Cruz Alta,012,0158 ,2798,285,339,1,4,42,9,52,181
23,Cruz Alta,012,0158 ,2799,284,339,1,2,33,4,64,182
23,Cruz Alta,012,0158 ,2800,290,339,0,4,43,7,74,166
23,Cruz Alta,012,0158 ,2801,294,339,1,1,46,9,58,180
23,Cruz Alta,012,0158 ,2802,296,339,1,6,46,12,76,161
23,Cruz Alta,012,0158 ,2803,290,339,0,2,42,3,81,164
23,Cruz Alta,012,0158 ,2804,293,339,2,5,37,5,93,156
23,Cruz Alta,012,0159 ,2805,220,264,1,2,32,7,32,148
23,Cruz Alta,012,0159 ,2806,211,264,0,2,30,3,37,141
23,Cruz Alta,012,0159 ,2807,234,263,1,0,24,3,28,178
23,Cruz Alta,012,0160 ,2808,210,281,2,3,24,9,47,128
23,Cruz Alta,012,0160 ,2809,207,281,1,4,32,8,53,113
23,Cruz Alta,012,0160 ,2810,218,281,0,3,27,13,32,146
23,Cruz Alta,012,0160 ,2811,222,281,1,4,21,3,20,177
23,Cruz Alta,012,0160 ,2812,215,280,2,2,35,8,46,124
23,Cruz Alta,012,0161 ,2813,288,341,0,4,47,9,65,167
23,Cruz Alta,012,0161 ,2814,285,341,1,4,38,10,56,180
23,Cruz Alta,012,0161 ,2815,290,340,3,4,39,6,57,185
23,Cruz Alta,012,0161 ,2816,287,340,1,3,40,6,43,197
23,Cruz Alta,012,0161 ,2817,283,340,0,1,23,4,63,193
23,Cruz Alta,012,0161 ,2818,284,340,1,3,41,5,49,188
23,Cruz Alta,012,0161 ,2819,286,341,3,3,51,8,51,173
23,Cruz Alta,012,0161 ,2820,275,340,0,2,46,9,47,173
23,Cruz Alta,012,0161 ,2821,277,340,0,3,20,9,50,198
23,Cruz Alta,012,0161 ,2822,288,340,7,2,34,9,61,177
23,Cruz Alta,012,0161 ,2823,286,340,1,1,29,9,33,214
23,Cruz Alta,012,0161 ,2824,282,340,2,2,40,7,63,170
23,Cruz Alta,012,0161 ,2825,295,340,3,4,24,11,62,195
23,Cruz Alta,012,0161 ,2826,277,340,1,2,42,8,49,177
23,Cruz Alta,012,0161 ,2827,293,340,2,6,35,4,41,211
23,Cruz Alta,012,0161 ,2828,288,340,2,5,36,11,39,200
23,Cruz Alta,012,0161 ,2829,284,341,0,2,36,2,48,198
23,Cruz Alta,012,0161 ,2830,281,340,5,0,30,12,48,186
23,Cruz Alta,012,0161 ,2831,283,340,1,1,53,8,58,163
23,Cruz Alta,012,0161 ,2832,279,340,2,5,34,5,43,195
23,Cruz Alta,012,0161 ,2833,268,340,1,1,21,7,59,180
23,Cruz Alta,012,0162 ,2834,229,275,1,5,32,9,25,162
23,Cruz Alta,012,0162 ,2835,231,274,2,2,26,14,45,144
23,Cruz Alta,012,0162 ,2836,228,274,2,6,26,4,38,158
23,Cruz Alta,012,0162 ,2837,226,274,0,3,19,2,33,172
23,Cruz Alta,012,0163 ,2838,220,252,2,0,32,4,32,150
23,Cruz Alta,012,0163 ,2839,215,252,1,1,30,4,54,126
23,Cruz Alta,012,0163 ,2840,213,252,0,3,14,3,50,146
23,Cruz Alta,012,0164 ,2841,285,347,2,2,35,4,57,187
23,Cruz Alta,012,0164 ,2842,296,346,2,2,38,7,58,191
23,Cruz Alta,012,0164 ,2843,284,346,3,0,20,3,33,225
23,Cruz Alta,012,0165 ,2844,258,334,0,2,24,5,88,141
23,Cruz Alta,012,0166 ,2845,277,320,1,1,18,5,29,224
23,Cruz Alta,012,0166 ,2846,259,320,0,0,9,8,14,228
23,Cruz Alta,012,0166 ,2847,290,320,2,1,30,11,21,226
23,Cruz Alta,012,0167 ,2848,239,297,0,4,25,4,54,156
23,Cruz Alta,012,0168 ,2849,278,340,1,3,25,9,48,195
23,Cruz Alta,012,0168 ,2850,291,340,0,2,42,19,56,174
23,Cruz Alta,012,0168 ,2851,278,340,1,2,24,10,59,184
23,Cruz Alta,012,0168 ,2852,286,340,1,2,23,14,50,198
23,Cruz Alta,012,0168 ,2853,292,340,3,1,30,11,35,213
23,Cruz Alta,012,0168 ,2854,286,340,1,1,30,14,61,180
23,Cruz Alta,012,0168 ,2855,287,340,1,3,31,21,57,177
23,Cruz Alta,012,0168 ,2856,301,340,0,2,24,5,55,217
23,Cruz Alta,012,0168 ,2857,281,340,3,3,21,13,47,197
23,Cruz Alta,012,0168 ,2858,280,340,1,7,27,9,37,206
23,Cruz Alta,012,0168 ,2859,276,340,0,0,30,18,40,188
23,Cruz Alta,012,0168 ,2860,270,340,2,9,27,20,34,187
23,Cruz Alta,012,0168 ,2861,292,340,1,5,30,15,57,189
23,Cruz Alta,012,0168 ,2862,296,340,0,2,27,14,30,225
23,Cruz Alta,012,0168 ,2863,289,340,2,4,33,14,42,198
23,Cruz Alta,012,0168 ,2864,286,339,2,1,35,8,50,191
23,Cruz Alta,012,0168 ,2865,293,339,1,2,26,12,46,208
23,Cruz Alta,012,0168 ,2866,281,339,1,0,34,4,59,183
23,Cruz Alta,012,0168 ,2867,291,339,5,1,20,12,37,217
23,Cruz Alta,012,0168 ,2868,269,339,1,2,27,11,45,185
23,Cruz Alta,012,0168 ,2869,290,339,1,0,23,6,49,211
23,Cruz Alta,012,0168 ,2870,261,339,0,3,29,6,42,184
23,Cruz Alta,012,0168 ,2871,288,340,2,2,25,10,27,224
23,Cruz Alta,012,0168 ,2872,285,339,2,0,22,13,52,196
23,Cruz Alta,012,0169 ,2873,187,233,2,1,31,0,14,140
23,Cruz Alta,012,0170 ,2874,240,295,0,0,1,1,27,211
23,Cruz Alta,012,0170 ,2875,249,295,0,1,26,4,28,191
23,Cruz Alta,012,0170 ,2876,249,295,0,1,17,4,8,220
23,Cruz Alta,012,0170 ,2877,239,295,1,4,14,3,21,200
23,Cruz Alta,012,0170 ,2878,246,294,5,1,23,2,25,191
23,Cruz Alta,012,0170A,2879,112,136,0,1,21,5,2,84
23,Cruz Alta,012,0171 ,2880,290,348,6,3,32,14,72,166
23,Cruz Alta,012,0171 ,2881,299,348,1,3,23,10,77,188
23,Cruz Alta,012,0171 ,2882,292,347,0,4,34,8,53,197
23,Cruz Alta,012,0171 ,2883,288,347,2,1,21,6,84,175
23,Cruz Alta,012,0171 ,2884,286,347,2,2,30,6,70,178
23,Cruz Alta,012,0171 ,2885,299,347,4,1,27,8,57,203
23,Cruz Alta,012,0171 ,2886,293,347,2,3,34,13,63,181
23,Burruyacu,013,0172 ,2887,212,254,0,0,18,5,23,166
23,Burruyacu,013,0172 ,2888,194,253,0,2,17,3,12,162
23,Burruyacu,013,0173 ,2889,149,186,0,0,7,1,16,125
23,Burruyacu,013,0173 ,2890,157,186,2,0,7,2,17,129
23,Burruyacu,013,0174 ,2891,145,176,1,0,13,4,32,95
23,Burruyacu,013,0174 ,2892,129,176,0,1,12,1,14,102
23,Burruyacu,013,0175 ,2893,245,307,1,0,46,9,61,128
23,Burruyacu,013,0175 ,2894,240,306,3,1,52,5,47,133
23,Burruyacu,013,0175 ,2895,251,306,0,1,43,10,47,151
23,Burruyacu,013,0175 ,2896,248,306,0,2,53,5,58,132
23,Burruyacu,013,0176 ,2897,187,266,1,2,39,7,47,93
23,Burruyacu,013,0176 ,2898,202,266,0,1,37,2,42,121
23,Burruyacu,013,0176 ,2899,187,265,1,1,47,5,41,93
23,Burruyacu,013,0177 ,2900,245,308,0,1,50,5,66,124
23,Burruyacu,013,0177 ,2901,230,308,0,6,37,9,36,148
23,Burruyacu,013,0177 ,2902,241,307,1,2,43,4,49,144
23,Burruyacu,013,0177 ,2903,227,307,1,1,40,7,45,134
23,Burruyacu,013,0177 ,2904,247,307,1,1,42,8,41,155
23,Burruyacu,013,0178 ,2905,244,295,0,1,23,6,31,184
23,Burruyacu,013,0178 ,2906,247,295,2,4,20,3,19,203
23,Burruyacu,013,0178 ,2907,238,295,3,2,36,5,30,164
23,Burruyacu,013,0178 ,2908,256,295,2,1,14,5,40,195
23,Burruyacu,013,0178 ,2909,258,295,0,3,32,9,50,167
23,Burruyacu,013,0178 ,2910,257,295,2,1,32,5,49,169
23,Burruyacu,013,0179 ,2911,242,310,3,0,44,8,81,106
23,Burruyacu,013,0180 ,2912,274,335,2,2,66,12,61,133
23,Burruyacu,013,0180 ,2913,269,335,5,2,46,7,52,159
23,Burruyacu,013,0180 ,2914,267,335,2,3,34,3,74,154
23,Burruyacu,013,0180 ,2915,291,334,1,2,53,6,59,172
23,Burruyacu,013,0180 ,2916,279,334,2,2,58,6,43,170
23,Burruyacu,013,0180 ,2917,277,334,2,3,43,12,53,167
23,Burruyacu,013,0180 ,2918,258,334,0,8,39,9,56,154
23,Burruyacu,013,0180 ,2919,263,335,1,2,42,2,36,182
23,Burruyacu,013,0180 ,2920,273,334,1,6,49,7,57,159
23,Burruyacu,013,0180 ,2921,272,334,0,1,41,9,75,147
23,Burruyacu,013,0180 ,2922,255,334,2,7,37,8,49,159
23,Burruyacu,013,0181 ,2923,244,314,3,1,34,5,42,160
23,Burruyacu,013,0181 ,2924,257,314,0,1,21,3,39,194
23,Burruyacu,013,0181 ,2925,251,314,10,1,12,3,57,169
23,Burruyacu,013,0181 ,2926,260,314,1,1,28,3,60,168
23,Burruyacu,013,0181 ,2927,237,314,1,1,13,3,26,194
23,Burruyacu,013,0181 ,2928,268,314,2,1,29,6,45,186
23,Burruyacu,013,0182 ,2929,56,71,0,0,4,2,31,19
23,Burruyacu,013,0183 ,2930,232,317,1,2,11,1,51,168
23,Burruyacu,013,0183 ,2931,230,316,1,3,12,1,58,158
23,Burruyacu,013,0183 ,2932,238,316,2,2,8,1,72,155
23,Burruyacu,013,0184 ,2933,277,348,2,0,12,4,50,209
23,Burruyacu,013,0184 ,2934,299,348,4,2,14,4,59,218
23,Burruyacu,013,0184 ,2935,292,348,0,2,14,2,70,206
23,Burruyacu,013,0184 ,2936,301,348,2,1,7,1,53,238
23,Burruyacu,013,0184 ,2937,280,348,0,2,14,5,52,209
23,Burruyacu,013,0184 ,2938,287,347,6,1,10,5,51,215
23,Burruyacu,013,0184 ,2939,302,347,3,1,16,1,44,238
23,Burruyacu,013,0184 ,2940,293,347,3,2,21,2,49,218
23,Burruyacu,013,0184 ,2941,279,347,2,1,9,1,44,223
23,Burruyacu,013,0184 ,2942,296,347,3,0,20,2,56,215
23,Burruyacu,013,0184 ,2943,282,347,2,0,14,2,65,199
23,Burruyacu,013,0184 ,2944,286,347,1,1,16,7,47,215
23,Burruyacu,013,0185 ,2945,87,126,0,2,7,2,32,46
23,Burruyacu,013,0186 ,2946,226,283,1,0,19,2,47,157
23,Burruyacu,013,0186 ,2947,212,282,2,0,12,4,39,155
23,Burruyacu,013,0187 ,2948,254,319,2,3,45,5,53,149
23,Burruyacu,013,0187 ,2949,267,319,0,0,34,7,79,147
23,Burruyacu,013,0187 ,2950,267,319,0,1,23,3,71,170
23,Burruyacu,013,0187 ,2951,255,318,0,2,31,4,50,170
23,Burruyacu,013,0188 ,2952,285,350,2,7,30,4,73,176
23,Burruyacu,013,0188 ,2953,293,350,1,3,45,8,43,196
23,Burruyacu,013,0188 ,2954,293,350,5,3,38,0,62,188
23,Burruyacu,013,0188 ,2955,292,350,1,1,31,5,65,190
23,Burruyacu,013,0188 ,2956,279,349,8,0,31,8,60,172
23,Burruyacu,013,0188 ,2957,294,349,4,2,30,6,73,181
23,Burruyacu,013,0188 ,2958,277,349,1,1,28,7,55,186
23,Burruyacu,013,0188 ,2959,293,349,1,4,30,4,58,200
23,Burruyacu,013,0189 ,2960,193,267,6,2,26,2,94,65
23,Burruyacu,013,0189 ,2961,202,267,2,1,24,0,113,63
23,Burruyacu,013,0190 ,2962,212,289,1,0,9,1,21,180
23,Burruyacu,013,0190 ,2963,203,288,0,3,6,1,40,156
23,Burruyacu,013,0190 ,2964,208,288,0,4,10,5,34,159
23,Burruyacu,013,0190 ,2965,212,288,1,2,11,4,31,165
23,Burruyacu,013,0191 ,2966,23,49,0,1,0,0,3,20
23,Burruyacu,013,0192 ,2967,50,71,1,0,1,2,11,35
23,Burruyacu,013,0193 ,2968,272,323,0,1,23,2,43,204
23,Burruyacu,013,0193 ,2969,267,323,0,0,11,3,230,23
23,Burruyacu,013,0193 ,2970,272,323,2,0,12,6,35,217
23,Burruyacu,013,0193 ,2971,265,323,1,0,11,4,17,232
23,Burruyacu,013,0193 ,2972,268,323,0,0,18,3,25,222
23,Burruyacu,013,0193 ,2973,281,323,2,0,8,4,29,238
23,Burruyacu,013,0193 ,2974,254,323,1,1,13,5,19,216
23,Burruyacu,013,0193 ,2975,269,323,1,0,21,3,25,219
23,Burruyacu,013,0193 ,2976,279,323,5,0,9,2,25,238
23,Burruyacu,013,0193 ,2977,260,323,0,1,7,5,33,215
23,Burruyacu,013,0193 ,2978,270,323,1,0,15,3,37,214
23,Burruyacu,013,0193 ,2979,250,323,2,3,18,2,23,205
23,Burruyacu,013,0194 ,2980,261,322,4,3,18,4,44,191
23,Burruyacu,013,0194 ,2981,257,321,1,4,26,2,69,159
23,Burruyacu,013,0194 ,2982,258,321,0,4,35,8,67,148
23,Burruyacu,013,0194 ,2983,269,321,2,2,28,5,58,176
23,Burruyacu,013,0194 ,2984,256,321,2,1,29,1,42,182
23,Burruyacu,013,0194 ,2985,259,321,0,0,27,6,54,172
23,Burruyacu,013,0194 ,2986,257,321,3,5,15,4,57,178
23,Burruyacu,013,0195 ,2987,185,243,0,0,20,3,20,142
23,Burruyacu,013,0195 ,2988,183,242,1,1,27,2,17,136
23,Burruyacu,013,0196 ,2989,260,342,1,1,20,2,30,207
23,Burruyacu,013,0196 ,2990,265,342,0,4,29,1,23,212
23,Burruyacu,013,0196 ,2991,266,342,1,5,20,1,40,204
23,Burruyacu,013,0196 ,2992,255,342,0,2,27,6,26,196
23,Burruyacu,013,0196 ,2993,258,342,2,3,19,1,42,194
23,Burruyacu,013,0196 ,2994,164,341,2,6,21,3,45,93
23,Burruyacu,013,0197 ,2995,259,331,3,4,12,3,42,199
23,Burruyacu,013,0197 ,2996,261,330,2,1,20,2,38,199
23,Trancas,014,0198 ,2997,266,335,1,3,24,7,99,135
23,Trancas,014,0198 ,2998,255,335,2,3,26,11,90,126
23,Trancas,014,0198 ,2999,272,335,2,8,28,13,78,151
23,Trancas,014,0198 ,3000,273,334,5,8,16,5,91,156
23,Trancas,014,0198 ,3001,268,334,4,10,25,16,88,135
23,Trancas,014,0198 ,3002,264,334,1,6,21,11,120,111
23,Trancas,014,0198 ,3003,273,334,0,4,41,6,94,132
23,Trancas,014,0198 ,3004,275,334,0,4,29,12,103,131
23,Trancas,014,0198 ,3005,278,334,2,2,28,12,96,140
23,Trancas,014,0198 ,3006,262,334,2,5,40,12,71,137
23,Trancas,014,0199 ,3007,252,333,2,5,22,9,58,161
23,Trancas,014,0200 ,3008,175,239,3,0,9,11,27,125
23,Trancas,014,0201 ,3009,133,171,0,2,5,2,25,101
23,Trancas,014,0202 ,3010,169,222,1,2,23,6,34,105
23,Trancas,014,0203 ,3011,214,277,3,1,12,9,34,156
23,Trancas,014,0203 ,3012,222,276,1,0,13,19,50,139
23,Trancas,014,0203 ,3013,211,276,5,0,13,3,55,135
23,Trancas,014,0204 ,3014,161,233,0,2,27,3,25,106
23,Trancas,014,0204 ,3015,172,232,1,1,21,4,24,122
23,Trancas,014,0204A,3016,59,82,0,1,6,0,28,25
23,Trancas,014,0205 ,3017,186,282,3,3,11,1,26,145
23,Trancas,014,0206 ,3018,261,324,1,2,36,4,42,178
23,Trancas,014,0206 ,3019,252,324,2,7,43,3,32,172
23,Trancas,014,0206 ,3020,255,323,1,0,22,5,28,199
23,Trancas,014,0207 ,3021,260,336,0,18,22,2,98,138
23,Trancas,014,0207 ,3022,279,336,7,3,17,5,106,144
23,Trancas,014,0207 ,3023,293,336,0,7,12,10,105,166
23,Trancas,014,0207 ,3024,290,336,1,4,19,4,97,169
23,Trancas,014,0207 ,3025,274,336,1,3,32,9,97,135
23,Trancas,014,0207 ,3026,275,336,1,5,18,9,104,143
23,Trancas,014,0207 ,3027,278,336,7,6,12,10,108,141
23,Trancas,014,0207 ,3028,266,336,0,6,14,4,100,148
23,Trancas,014,0207 ,3029,280,336,5,0,8,12,109,146
23,Trancas,014,0207 ,3030,267,336,1,20,15,8,103,140
23,Trancas,014,0207 ,3031,277,336,3,3,12,7,101,154
23,Trancas,014,0207 ,3032,268,336,0,8,22,5,88,153
23,Trancas,014,0207 ,3033,270,336,3,13,10,13,98,146
23,Trancas,014,0207 ,3034,270,335,2,4,13,9,85,161
23,Trancas,014,0207 ,3035,278,335,5,6,25,8,87,153
23,Trancas,014,0207 ,3036,280,335,0,5,22,3,93,162
23,Trancas,014,0208 ,3037,234,292,1,1,29,6,44,154
23,Trancas,014,0208 ,3038,233,292,0,5,12,7,57,157
23,Trancas,014,0208 ,3039,221,292,2,7,14,4,33,168
23,Trancas,014,0208 ,3040,234,292,2,7,20,7,56,149
23,Trancas,014,0209 ,3041,252,321,3,2,21,14,53,161
23,Trancas,014,0209 ,3042,257,320,1,3,24,9,54,169
23,Trancas,014,0209 ,3043,249,320,1,5,21,11,76,140
23,Trancas,014,0210 ,3044,64,93,1,0,7,2,15,39
23,Trancas,014,0211 ,3045,28,45,0,0,3,2,11,12
23,Yerba Buena,015,0212 ,3046,231,288,2,7,34,3,40,152
23,Yerba Buena,015,0212 ,3047,238,287,1,3,34,6,30,167
23,Yerba Buena,015,0212 ,3048,225,287,1,3,31,6,29,158
23,Yerba Buena,015,0213 ,3049,291,342,3,2,45,16,112,115
23,Yerba Buena,015,0213 ,3050,288,342,1,8,69,11,113,94
23,Yerba Buena,015,0213 ,3051,286,342,0,6,68,18,88,112
23,Yerba Buena,015,0213 ,3052,290,342,2,8,46,19,105,118
23,Yerba Buena,015,0213 ,3053,276,342,2,6,42,18,121,93
23,Yerba Buena,015,0213 ,3054,280,342,1,4,48,18,94,119
23,Yerba Buena,015,0213 ,3055,288,342,1,1,69,18,95,105
23,Yerba Buena,015,0213 ,3056,301,342,0,4,52,23,116,110
23,Yerba Buena,015,0213 ,3057,290,342,1,3,51,16,86,136
23,Yerba Buena,015,0213 ,3058,279,342,0,4,48,14,99,118
23,Yerba Buena,015,0213 ,3059,288,342,1,10,53,17,100,117
23,Yerba Buena,015,0213 ,3060,300,342,1,1,64,25,94,116
23,Yerba Buena,015,0213 ,3061,277,342,0,5,64,14,94,105
23,Yerba Buena,015,0213 ,3062,271,342,0,13,43,23,107,98
23,Yerba Buena,015,0213 ,3063,264,342,2,5,52,21,88,101
23,Yerba Buena,015,0213 ,3064,274,342,0,5,58,16,97,103
23,Yerba Buena,015,0213 ,3065,281,342,3,1,55,13,101,109
23,Yerba Buena,015,0213 ,3066,222,342,4,7,59,22,27,110
23,Yerba Buena,015,0213 ,3067,276,342,0,2,56,21,81,118
23,Yerba Buena,015,0213 ,3068,292,342,0,4,60,20,95,117
23,Yerba Buena,015,0213 ,3069,276,342,2,2,52,17,104,101
23,Yerba Buena,015,0213 ,3070,290,342,1,2,47,16,93,133
23,Yerba Buena,015,0213 ,3071,286,342,1,8,52,15,112,106
23,Yerba Buena,015,0213 ,3072,287,342,1,2,49,28,108,101
23,Yerba Buena,015,0213 ,3073,276,342,1,3,52,17,114,92
23,Yerba Buena,015,0213 ,3074,285,342,1,3,51,19,106,108
23,Yerba Buena,015,0213 ,3075,288,342,1,6,52,17,138,80
23,Yerba Buena,015,0213 ,3076,281,342,2,10,36,15,77,151
23,Yerba Buena,015,0213 ,3077,298,342,0,5,48,20,113,117
23,Yerba Buena,015,0213 ,3078,282,342,1,3,70,19,79,113
23,Yerba Buena,015,0213 ,3079,287,342,1,2,51,24,96,115
23,Yerba Buena,015,0213 ,3080,275,342,0,8,37,18,119,101
23,Yerba Buena,015,0213 ,3081,288,342,3,6,52,13,94,126
23,Yerba Buena,015,0213 ,3082,280,342,2,6,57,13,108,100
23,Yerba Buena,015,0213 ,3083,297,342,1,6,38,45,102,111
23,Yerba Buena,015,0213 ,3084,287,342,3,1,46,25,127,86
23,Yerba Buena,015,0214 ,3085,291,342,1,6,58,21,96,115
23,Yerba Buena,015,0214 ,3086,296,342,0,9,66,18,77,135
23,Yerba Buena,015,0214 ,3087,277,342,0,6,61,19,92,105
23,Yerba Buena,015,0214 ,3088,283,342,2,6,41,27,93,120
23,Yerba Buena,015,0214 ,3089,280,342,1,7,60,24,81,114
23,Yerba Buena,015,0214 ,3090,292,342,3,0,47,15,71,156
23,Yerba Buena,015,0214 ,3091,281,342,4,2,63,13,68,133
23,Yerba Buena,015,0214 ,3092,283,342,1,1,59,6,65,152
23,Yerba Buena,015,0214 ,3093,306,342,4,1,62,23,75,142
23,Yerba Buena,015,0214 ,3094,280,342,1,3,55,15,65,144
23,Yerba Buena,015,0214 ,3095,284,342,4,3,55,15,65,145
23,Yerba Buena,015,0214 ,3096,297,342,1,3,58,17,88,133
23,Yerba Buena,015,0214 ,3097,284,342,1,3,53,15,79,136
23,Yerba Buena,015,0214 ,3098,286,342,1,6,68,15,80,122
23,Yerba Buena,015,0214 ,3099,286,342,1,7,50,21,85,129
23,Yerba Buena,015,0214 ,3100,277,342,1,4,65,15,55,141
23,Yerba Buena,015,0214 ,3101,275,342,0,3,53,17,64,141
23,Yerba Buena,015,0214 ,3102,296,342,1,3,72,19,93,111
23,Yerba Buena,015,0214 ,3103,298,342,2,3,59,19,77,141
23,Yerba Buena,015,0214 ,3104,280,342,0,6,38,15,61,166
23,Yerba Buena,015,0214 ,3105,284,342,1,2,76,10,81,116
23,Yerba Buena,015,0214 ,3106,277,342,2,9,36,18,67,154
23,Yerba Buena,015,0214 ,3107,296,341,3,4,60,8,62,163
23,Yerba Buena,015,0214 ,3108,273,341,2,3,65,12,86,108
23,Yerba Buena,015,0214 ,3109,289,341,1,4,50,17,79,142
23,Yerba Buena,015,0214 ,3110,282,341,1,4,76,7,71,127
23,Yerba Buena,015,0214 ,3111,287,341,3,1,57,12,79,136
23,Yerba Buena,015,0214 ,3112,292,341,3,4,53,17,65,154
23,Yerba Buena,015,0214 ,3113,298,341,4,2,63,15,90,126
23,Yerba Buena,015,0214 ,3114,281,341,1,3,45,17,73,145
23,Yerba Buena,015,0214 ,3115,288,341,0,6,42,14,75,157
23,Yerba Buena,015,0214 ,3116,285,341,3,7,65,26,76,115
23,Yerba Buena,015,0214 ,3117,286,341,3,5,56,16,74,137
23,Yerba Buena,015,0215 ,3118,263,335,4,2,22,20,167,50
23,Yerba Buena,015,0215 ,3119,275,335,1,6,28,15,194,37
23,Yerba Buena,015,0215 ,3120,258,335,1,5,16,24,184,33
23,Yerba Buena,015,0215 ,3121,278,335,1,1,18,23,186,50
23,Yerba Buena,015,0215 ,3122,272,335,1,1,20,22,179,50
23,Yerba Buena,015,0215 ,3123,227,335,1,1,17,17,137,55
23,Yerba Buena,015,0215 ,3124,280,335,1,3,23,27,181,48
23,Yerba Buena,015,0215 ,3125,270,335,3,6,23,27,159,58
23,Yerba Buena,015,0215 ,3126,276,335,1,2,29,29,169,48
23,Yerba Buena,015,0215 ,3127,282,335,1,3,25,30,169,57
23,Yerba Buena,015,0215 ,3128,260,335,2,6,22,16,183,37
23,Yerba Buena,015,0215 ,3129,266,335,1,2,28,17,149,71
23,Yerba Buena,015,0215 ,3130,282,335,3,1,31,22,183,43
23,Yerba Buena,015,0215 ,3131,285,335,2,0,16,19,212,36
23,Yerba Buena,015,0215 ,3132,276,335,0,2,26,16,201,33
23,Yerba Buena,015,0215 ,3133,273,335,1,4,19,18,185,50
23,Yerba Buena,015,0215 ,3134,267,335,2,1,29,19,178,39
23,Yerba Buena,015,0215 ,3135,275,334,4,4,31,15,183,42
23,Yerba Buena,015,0215 ,3136,276,335,1,3,29,26,165,55
23,Yerba Buena,015,0215 ,3137,287,335,1,1,20,12,222,32
23,Yerba Buena,015,0215 ,3138,272,335,3,5,22,18,163,66
23,Yerba Buena,015,0215A,3139,281,349,0,5,23,15,140,103
23,Yerba Buena,015,0215A,3140,284,349,1,6,28,15,148,92
23,Yerba Buena,015,0215A,3141,268,349,2,5,31,24,118,93
23,Yerba Buena,015,0215A,3142,296,349,3,5,38,18,144,93
23,Yerba Buena,015,0215A,3143,288,349,0,5,27,27,166,68
23,Yerba Buena,015,0215A,3144,287,349,2,6,31,18,160,76
23,Yerba Buena,015,0215A,3145,297,349,2,5,44,14,120,117
23,Yerba Buena,015,0215A,3146,275,349,0,3,23,13,121,118
23,Yerba Buena,015,0215A,3147,290,349,2,2,38,14,123,113
23,Yerba Buena,015,0215A,3148,293,349,1,2,31,17,165,79
23,Yerba Buena,015,0215A,3149,296,349,5,1,43,17,79,152
23,Yerba Buena,015,0215A,3150,290,349,5,2,31,18,164,72
23,Yerba Buena,015,0215A,3151,283,349,6,4,30,22,146,79
23,Yerba Buena,015,0215A,3152,289,349,6,4,25,18,162,78
23,Yerba Buena,015,0215A,3153,291,349,2,8,32,17,125,115
23,Yerba Buena,015,0215A,3154,270,349,2,12,40,12,116,100
23,Yerba Buena,015,0215A,3155,283,349,2,4,31,24,127,99
23,Yerba Buena,015,0215A,3156,272,348,4,3,38,10,107,113
23,Yerba Buena,015,0215A,3157,290,348,4,1,30,19,124,113
23,Yerba Buena,015,0215A,3158,276,348,0,6,29,8,137,102
23,Yerba Buena,015,0215A,3159,283,348,0,2,41,22,152,68
23,Yerba Buena,015,0215A,3160,302,348,2,5,40,19,127,114
23,Yerba Buena,015,0215A,3161,282,348,3,5,26,14,133,106
23,Yerba Buena,015,0215A,3162,290,348,1,3,30,13,145,101
